Order ID,Order Date,Customer Name,Country,State,City,Region,Segment,Ship Mode,Category,Sub-Category,Product Name,Discount,Sales,Profit,Quantity,Feedback?
AZ-2014-1473888,2014-11-21,Oscar Noble,United Kingdom,England,Maidenhead,North,Consumer,Economy,Technology,Phones,"Motorola Audio Dock, VoIP",0,520,151,3,TRUE
AZ-2014-3494429,2014-11-23,Betty Reynolds,Spain,Castile and Leon,Zamora,South,Corporate,Economy,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Traditional",0,566,272,4,TRUE
AZ-2014-3494429,2014-11-23,Betty Reynolds,Spain,Castile and Leon,Zamora,South,Corporate,Economy,Office Supplies,Appliances,"Hamilton Beach Toaster, Red",0,115,5,2,FALSE
AZ-2014-3494429,2014-11-23,Betty Reynolds,Spain,Castile and Leon,Zamora,South,Corporate,Economy,Office Supplies,Binders,"Ibico 3-Hole Punch, Recycled",0,339,95,11,FALSE
AZ-2014-3494429,2014-11-23,Betty Reynolds,Spain,Castile and Leon,Zamora,South,Corporate,Economy,Office Supplies,Envelopes,"GlobeWeis Mailers, Recycled",0,37,4,1,TRUE
AZ-2014-3494429,2014-11-23,Betty Reynolds,Spain,Castile and Leon,Zamora,South,Corporate,Economy,Office Supplies,Envelopes,"Jiffy Peel and Seal, Set of 50",0,40,10,2,TRUE
AZ-2014-3494429,2014-11-23,Betty Reynolds,Spain,Castile and Leon,Zamora,South,Corporate,Economy,Office Supplies,Fasteners,"OIC Push Pins, Assorted Sizes",0,25,5,2,TRUE
AZ-2014-3494429,2014-11-23,Betty Reynolds,Spain,Castile and Leon,Zamora,South,Corporate,Economy,Technology,Copiers,"Sharp Ink, Laser",0,498,80,4,TRUE
AZ-2014-3494429,2014-11-23,Betty Reynolds,Spain,Castile and Leon,Zamora,South,Corporate,Economy,Technology,Phones,"Cisco Speaker Phone, Full Size",0.1,755,201,6,TRUE
AZ-2014-564669,2014-11-24,Rose Nicolay,United Kingdom,England,Lowestoft,North,Home Office,Economy,Furniture,Bookcases,"Bush Corner Shelving, Pine",0,627,301,5,FALSE
BN-2014-1528026,2014-11-24,Abby Colebe,Spain,Galicia,Vigo,South,Consumer,Economy,Office Supplies,Binders,"Acco Hole Reinforcements, Clear",0,18,1,3,FALSE
BN-2014-1528026,2014-11-24,Abby Colebe,Spain,Galicia,Vigo,South,Consumer,Economy,Office Supplies,Storage,"Rogers File Cart, Industrial",0.1,1402,109,11,FALSE
BN-2014-1528026,2014-11-24,Abby Colebe,Spain,Galicia,Vigo,South,Consumer,Economy,Technology,Accessories,"Memorex Flash Drive, Bluetooth",0,176,37,6,TRUE
BN-2014-1528026,2014-11-24,Abby Colebe,Spain,Galicia,Vigo,South,Consumer,Economy,Technology,Phones,"Cisco Signal Booster, Full Size",0.1,276,-21,2,TRUE
AZ-2014-2699091,2014-11-26,Casey Forte,United Kingdom,England,Manchester,North,Consumer,Priority,Office Supplies,Art,"Boston Canvas, Water Color",0,227,34,4,TRUE
AZ-2014-4031340,2014-11-27,Rita McCann,Spain,Basque Country,San Sebastian,South,Consumer,Economy,Office Supplies,Envelopes,"Cameo Manila Envelope, Recycled",0,103,44,4,TRUE
BN-2014-8729433,2014-11-28,Jade Farmer,Spain,Andalusia,Granada,South,Consumer,Economy,Furniture,Chairs,"Novimex Swivel Stool, Black",0.2,389,-83,3,TRUE
BN-2014-8729433,2014-11-28,Jade Farmer,Spain,Andalusia,Granada,South,Consumer,Economy,Office Supplies,Binders,"Acco Binder Covers, Economy",0,40,16,3,TRUE
BN-2014-8729433,2014-11-28,Jade Farmer,Spain,Andalusia,Granada,South,Consumer,Economy,Office Supplies,Labels,"Smead Shipping Labels, Laser Printer Compatible",0,23,2,2,TRUE
BN-2014-8729433,2014-11-28,Jade Farmer,Spain,Andalusia,Granada,South,Consumer,Economy,Office Supplies,Storage,"Rogers File Cart, Industrial",0.1,382,30,3,TRUE
BN-2014-8729433,2014-11-28,Jade Farmer,Spain,Andalusia,Granada,South,Consumer,Economy,Office Supplies,Storage,"Rogers File Cart, Single Width",0.1,637,113,5,FALSE
BN-2014-8729433,2014-11-28,Jade Farmer,Spain,Andalusia,Granada,South,Consumer,Economy,Office Supplies,Supplies,"Fiskars Trimmer, Serrated",0,117,14,3,FALSE
AZ-2014-2183629,2014-11-29,Joel McKean,Spain,Catalonia,Girona,South,Home Office,Economy Plus,Furniture,Furnishings,"Advantus Photo Frame, Erganomic",0,103,50,2,FALSE
AZ-2014-2183629,2014-11-29,Joel McKean,Spain,Catalonia,Girona,South,Home Office,Economy Plus,Office Supplies,Supplies,"Fiskars Scissors, High Speed",0,46,22,2,TRUE
AZ-2014-2183629,2014-11-29,Joel McKean,Spain,Catalonia,Girona,South,Home Office,Economy Plus,Office Supplies,Supplies,"Stiletto Trimmer, High Speed",0,128,28,3,TRUE
AZ-2014-4277955,2014-12-02,Kian Pollard,Spain,Basque Country,Vitoria,South,Consumer,Economy,Office Supplies,Art,"Binney & Smith Markers, Fluorescent",0,25,7,1,FALSE
AZ-2014-4277955,2014-12-02,Kian Pollard,Spain,Basque Country,Vitoria,South,Consumer,Economy,Office Supplies,Art,"Stanley Highlighters, Water Color",0,143,48,8,FALSE
AZ-2014-4277955,2014-12-02,Kian Pollard,Spain,Basque Country,Vitoria,South,Consumer,Economy,Office Supplies,Paper,"SanDisk Message Books, Recycled",0,95,43,4,TRUE
BN-2014-1278253,2014-12-02,Amanda Hutcherson,Portugal,Lisboa,Amadora,South,Corporate,Economy,Furniture,Chairs,"Hon Bag Chairs, Red",0.5,45,-15,2,FALSE
AZ-2014-183532,2014-12-02,Kyle Nash,Spain,Madrid,Madrid,South,Consumer,Economy,Office Supplies,Art,"Stanley Pens, Easy-Erase",0,21,9,2,TRUE
BN-2014-1278253,2014-12-02,Amanda Hutcherson,Portugal,Lisboa,Amadora,South,Corporate,Economy,Office Supplies,Art,"Stanley Pencil Sharpener, Water Color",0.5,70,-64,5,TRUE
BN-2014-1278253,2014-12-02,Amanda Hutcherson,Portugal,Lisboa,Amadora,South,Corporate,Economy,Technology,Accessories,"Logitech Mouse, Erganomic",0.5,122,-66,9,FALSE
AZ-2014-538841,2014-12-03,Rachel Morton,Spain,Castile and Leon,Segovia,South,Corporate,Economy,Office Supplies,Art,"BIC Pens, Blue",0,29,3,2,FALSE
AZ-2014-538841,2014-12-03,Rachel Morton,Spain,Castile and Leon,Segovia,South,Corporate,Economy,Office Supplies,Art,"Sanford Pencil Sharpener, Water Color",0,78,20,3,TRUE
AZ-2014-5419885,2014-12-04,Kristal McCaslin,United Kingdom,England,Bolton,North,Corporate,Economy Plus,Office Supplies,Art,"BIC Canvas, Blue",0,54,4,1,TRUE
AZ-2014-5419885,2014-12-04,Kristal McCaslin,United Kingdom,England,Bolton,North,Corporate,Economy Plus,Office Supplies,Binders,"Ibico 3-Hole Punch, Recycled",0,92,26,3,TRUE
BN-2014-4509327,2014-12-04,Anna Macdonald,Switzerland,Zurich,Zurich,Central,Consumer,Economy,Technology,Copiers,"Hewlett Copy Machine, High-Speed",0,1055,264,4,TRUE
BN-2014-4060472,2014-12-05,Molly Bidmead,United Kingdom,England,Guildford,North,Home Office,Economy Plus,Furniture,Furnishings,"Rubbermaid Clock, Duo Pack",0.3,70,-14,2,TRUE
AZ-2014-2293716,2014-12-05,Alexis Code,United Kingdom,England,Stoke-on-Trent,North,Corporate,Economy Plus,Office Supplies,Storage,"Fellowes File Cart, Single Width",0,549,0,4,FALSE
AZ-2014-2293716,2014-12-05,Alexis Code,United Kingdom,England,Stoke-on-Trent,North,Corporate,Economy Plus,Office Supplies,Storage,"Rogers Lockers, Industrial",0,424,161,2,FALSE
AZ-2014-8665160,2014-12-05,Sam Rees,Spain,Catalonia,Sant Boi de Llobregat,South,Home Office,Economy,Office Supplies,Binders,"Acco Binding Machine, Durable",0,158,38,3,TRUE
AZ-2014-8665160,2014-12-05,Sam Rees,Spain,Catalonia,Sant Boi de Llobregat,South,Home Office,Economy,Office Supplies,Paper,"Eaton Cards & Envelopes, Premium",0,90,27,2,TRUE
AZ-2014-2804403,2014-12-06,Rita McCann,Spain,Castile-La Mancha,Albacete,South,Consumer,Economy Plus,Office Supplies,Envelopes,"Kraft Interoffice Envelope, Security-Tint",0,197,20,4,TRUE
AZ-2014-2804403,2014-12-06,Rita McCann,Spain,Castile-La Mancha,Albacete,South,Consumer,Economy Plus,Office Supplies,Labels,"Avery Legal Exhibit Labels, Adjustable",0,74,23,8,TRUE
AZ-2014-2804403,2014-12-06,Rita McCann,Spain,Castile-La Mancha,Albacete,South,Consumer,Economy Plus,Office Supplies,Storage,"Fellowes Shelving, Industrial",0.1,105,40,2,TRUE
BN-2014-2952495,2014-12-07,Nancy Seay,Spain,Andalusia,Seville,South,Consumer,Priority,Furniture,Bookcases,"Safco Classic Bookcase, Metal",0,2188,1050,5,FALSE
BN-2014-2952495,2014-12-07,Nancy Seay,Spain,Andalusia,Seville,South,Consumer,Priority,Technology,Machines,"Okidata Receipt Printer, White",0.1,328,-15,3,TRUE
BN-2014-2952495,2014-12-07,Nancy Seay,Spain,Andalusia,Seville,South,Consumer,Priority,Technology,Phones,"Nokia Office Telephone, Full Size",0.1,418,70,7,TRUE
AZ-2014-1665809,2014-12-08,Jack Brier,Spain,Andalusia,Seville,South,Consumer,Economy,Technology,Copiers,"Sharp Ink, High-Speed",0,245,20,2,FALSE
BN-2014-5985534,2014-12-08,Craig Rayner,Spain,Madrid,Madrid,South,Consumer,Economy,Technology,Copiers,"Hewlett Personal Copier, Laser",0,433,26,3,TRUE
BN-2014-5985534,2014-12-08,Craig Rayner,Spain,Madrid,Madrid,South,Consumer,Economy,Technology,Phones,"Nokia Office Telephone, Cordless",0.1,245,-3,4,TRUE
BN-2014-6653003,2014-12-09,Libby Allan,Sweden,Stockholm,Stockholm,North,Consumer,Economy,Furniture,Chairs,"Harbour Creations Rocking Chair, Adjustable",0.5,224,-81,3,TRUE
BN-2014-6653003,2014-12-09,Libby Allan,Sweden,Stockholm,Stockholm,North,Consumer,Economy,Furniture,Chairs,"Office Star Bag Chairs, Adjustable",0.5,58,-42,2,TRUE
BN-2014-6653003,2014-12-09,Libby Allan,Sweden,Stockholm,Stockholm,North,Consumer,Economy,Furniture,Chairs,"Office Star Bag Chairs, Adjustable",0.5,145,-104,5,FALSE
BN-2014-6653003,2014-12-09,Libby Allan,Sweden,Stockholm,Stockholm,North,Consumer,Economy,Furniture,Chairs,"Office Star Bag Chairs, Red",0.5,55,-33,2,TRUE
BN-2014-6653003,2014-12-09,Libby Allan,Sweden,Stockholm,Stockholm,North,Consumer,Economy,Office Supplies,Binders,"Cardinal Index Tab, Clear",0.5,7,-1,2,TRUE
BN-2014-6653003,2014-12-09,Libby Allan,Sweden,Stockholm,Stockholm,North,Consumer,Economy,Office Supplies,Paper,"SanDisk Message Books, Recycled",0.5,24,-2,2,FALSE
BN-2014-6653003,2014-12-09,Libby Allan,Sweden,Stockholm,Stockholm,North,Consumer,Economy,Technology,Machines,"Panasonic Card Printer, White",0.5,86,-21,1,TRUE
BN-2014-2999624,2014-12-10,Madison Rowley,Sweden,Stockholm,Stockholm,North,Consumer,Economy,Office Supplies,Art,"Binney & Smith Pens, Water Color",0.5,8,-2,1,FALSE
AZ-2014-2886352,2014-12-10,Carrie Boots,United Kingdom,England,Manchester,North,Corporate,Economy Plus,Technology,Machines,"Epson Printer, White",0,261,10,1,FALSE
AZ-2014-2071834,2014-12-11,Peter Daly,United Kingdom,England,Sheffield,North,Consumer,Immediate,Technology,Copiers,"Hewlett Wireless Fax, Color",0.5,1145,-687,6,FALSE
AZ-2014-767884,2014-12-11,Louise Walsh,United Kingdom,England,Bournemouth,North,Consumer,Economy Plus,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Metal",0,284,45,2,TRUE
AZ-2014-767884,2014-12-11,Louise Walsh,United Kingdom,England,Bournemouth,North,Consumer,Economy Plus,Office Supplies,Binders,"Wilson Jones Index Tab, Clear",0,12,1,2,FALSE
AZ-2014-767884,2014-12-11,Louise Walsh,United Kingdom,England,Bournemouth,North,Consumer,Economy Plus,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, Set of 50",0,82,27,3,TRUE
AZ-2014-767884,2014-12-11,Louise Walsh,United Kingdom,England,Bournemouth,North,Consumer,Economy Plus,Office Supplies,Envelopes,"Jiffy Clasp Envelope, Recycled",0,22,11,3,FALSE
AZ-2014-767884,2014-12-11,Louise Walsh,United Kingdom,England,Bournemouth,North,Consumer,Economy Plus,Office Supplies,Fasteners,"Accos Push Pins, 12 Pack",0,42,13,3,TRUE
AZ-2014-767884,2014-12-11,Louise Walsh,United Kingdom,England,Bournemouth,North,Consumer,Economy Plus,Office Supplies,Storage,"Smead Folders, Industrial",0,54,12,3,TRUE
AZ-2014-2885324,2014-12-12,Jason Calhoun,United Kingdom,England,Middlesbrough,North,Consumer,Immediate,Office Supplies,Storage,"Fellowes Folders, Blue",0,79,40,3,TRUE
BN-2014-2653916,2014-12-12,Benjamin Lee,Spain,Catalonia,Sant Boi de Llobregat,South,Corporate,Economy Plus,Office Supplies,Storage,"Smead Box, Blue",0.1,29,-3,3,TRUE
AZ-2014-6047268,2014-12-12,Toby Labilliere,United Kingdom,Scotland,Glasgow,North,Consumer,Economy Plus,Office Supplies,Paper,"SanDisk Note Cards, 8.5 x 11",0,59,15,2,TRUE
BN-2014-8656062,2014-12-15,Declan Dundas,Sweden,Stockholm,Solna,North,Corporate,Economy,Office Supplies,Binders,"Avery Binding Machine, Clear",0.5,314,-239,13,FALSE
AZ-2014-4645148,2014-12-16,Hollie Norris,Spain,Valenciana,Alicante,South,Consumer,Economy Plus,Office Supplies,Storage,"Rogers Folders, Wire Frame",0.1,54,1,2,FALSE
BN-2014-7246636,2014-12-16,Steven Prince,United Kingdom,England,Plymouth,North,Home Office,Economy,Furniture,Furnishings,"Eldon Photo Frame, Black",0.3,122,-21,3,TRUE
AZ-2014-9629800,2014-12-16,Minnie Cash,United Kingdom,England,Bradford,North,Corporate,Economy,Office Supplies,Labels,"Harbour Creations Removable Labels, Adjustable",0,50,7,6,FALSE
BN-2014-7246636,2014-12-16,Steven Prince,United Kingdom,England,Plymouth,North,Home Office,Economy,Office Supplies,Art,"Stanley Canvas, Water Color",0,105,46,2,FALSE
AZ-2014-8610318,2014-12-16,Bianca Monsoor,Spain,Castile and Leon,Segovia,South,Consumer,Economy,Office Supplies,Labels,"Novimex File Folder Labels, Adjustable",0,12,2,2,FALSE
AZ-2014-9629800,2014-12-16,Minnie Cash,United Kingdom,England,Bradford,North,Corporate,Economy,Technology,Accessories,"Memorex Keyboard, Bluetooth",0,214,30,3,TRUE
BN-2014-1737730,2014-12-16,Audrey Emanuel,United Kingdom,England,Sheffield,North,Consumer,Economy,Office Supplies,Art,"Binney & Smith Sketch Pad, Water Color",0.5,74,-25,3,TRUE
AZ-2014-6360683,2014-12-17,Katie Evenden,Spain,Galicia,Ponteareas,South,Corporate,Economy,Office Supplies,Binders,"Cardinal Binder Covers, Recycled",0,37,17,3,FALSE
BN-2014-7539265,2014-12-17,Pamela Searles,United Kingdom,England,Sheffield,North,Home Office,Economy,Office Supplies,Binders,"Ibico Index Tab, Clear",0.5,9,-6,2,FALSE
BN-2014-7539265,2014-12-17,Pamela Searles,United Kingdom,England,Sheffield,North,Home Office,Economy,Technology,Copiers,"Canon Fax Machine, Color",0.5,1279,-640,8,TRUE
AZ-2014-5958332,2014-12-18,Milla Day,United Kingdom,England,Leeds,North,Consumer,Economy,Office Supplies,Fasteners,"Accos Thumb Tacks, Bulk Pack",0,41,9,3,FALSE
AZ-2014-3367172,2014-12-19,Zara Money,United Kingdom,England,Middlesbrough,North,Corporate,Immediate,Office Supplies,Binders,"Avery Binder, Recycled",0,80,37,6,FALSE
AZ-2014-3367172,2014-12-19,Zara Money,United Kingdom,England,Middlesbrough,North,Corporate,Immediate,Technology,Copiers,"Brother Fax Machine, Color",0,1600,720,5,TRUE
AZ-2014-5854917,2014-12-19,Charli Rose,Spain,Madrid,Getafe,South,Consumer,Economy,Office Supplies,Storage,"Rogers Lockers, Wire Frame",0.1,758,126,4,FALSE
AZ-2014-8034683,2014-12-19,Mark Washington,United Kingdom,England,Kingswood,North,Home Office,Economy,Office Supplies,Art,"BIC Pens, Easy-Erase",0,44,10,3,TRUE
AZ-2014-8034683,2014-12-19,Mark Washington,United Kingdom,England,Kingswood,North,Home Office,Economy,Office Supplies,Fasteners,"Advantus Thumb Tacks, Bulk Pack",0,27,0,2,FALSE
AZ-2014-8034683,2014-12-19,Mark Washington,United Kingdom,England,Kingswood,North,Home Office,Economy,Office Supplies,Supplies,"Kleencut Scissors, Easy Grip",0,48,11,2,TRUE
BN-2014-323564,2014-12-20,Lucas Warren,United Kingdom,England,Sheffield,North,Consumer,Economy,Furniture,Furnishings,"Deflect-O Clock, Durable",0.8,47,-114,5,FALSE
BN-2014-8706715,2014-12-20,Mohammed Arnold,Portugal,Setubal,Arrentela,South,Consumer,Economy Plus,Furniture,Bookcases,"Dania Corner Shelving, Metal",0.5,182,-11,3,FALSE
AZ-2014-2718227,2014-12-23,William Jolly,United Kingdom,England,Clacton-on-Sea,North,Consumer,Priority,Office Supplies,Art,"Boston Pencil Sharpener, Water Color",0,193,96,6,FALSE
BN-2014-2221750,2014-12-23,Mike Obrien,Portugal,Porto,Porto,South,Consumer,Economy,Office Supplies,Art,"Sanford Canvas, Blue",0.5,25,-11,1,TRUE
BN-2014-2221750,2014-12-23,Mike Obrien,Portugal,Porto,Porto,South,Consumer,Economy,Office Supplies,Binders,"Ibico 3-Hole Punch, Clear",0.5,30,-6,2,FALSE
BN-2014-2221750,2014-12-23,Mike Obrien,Portugal,Porto,Porto,South,Consumer,Economy,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Assorted Sizes",0.5,33,-10,6,TRUE
BN-2014-2221750,2014-12-23,Mike Obrien,Portugal,Porto,Porto,South,Consumer,Economy,Office Supplies,Supplies,"Elite Ruler, High Speed",0.5,21,-17,3,TRUE
BN-2014-8501685,2014-12-24,Julian Dobie,Sweden,Stockholm,Stockholm,North,Consumer,Economy,Office Supplies,Binders,"Avery Binding Machine, Durable",0.5,50,-44,2,TRUE
BN-2014-8501685,2014-12-24,Julian Dobie,Sweden,Stockholm,Stockholm,North,Consumer,Economy,Office Supplies,Supplies,"Acme Ruler, Easy Grip",0.5,37,-23,4,TRUE
AZ-2014-938052,2014-12-24,Erick Tanner,United Kingdom,England,London,North,Corporate,Economy,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Economy",0.1,76,19,3,FALSE
BN-2014-8501685,2014-12-24,Julian Dobie,Sweden,Stockholm,Stockholm,North,Consumer,Economy,Technology,Machines,"Epson Printer, Durable",0.5,263,-63,2,FALSE
BN-2014-8501685,2014-12-24,Julian Dobie,Sweden,Stockholm,Stockholm,North,Consumer,Economy,Technology,Machines,"StarTech Phone, White",0.5,36,-7,1,TRUE
BN-2014-1926985,2014-12-25,Harriet Chadwick,Sweden,Varmland,Karlstad,North,Corporate,Immediate,Furniture,Bookcases,"Bush Corner Shelving, Pine",0.5,313,-13,5,TRUE
BN-2014-1926985,2014-12-25,Harriet Chadwick,Sweden,Varmland,Karlstad,North,Corporate,Immediate,Furniture,Furnishings,"Advantus Light Bulb, Erganomic",0.6,67,-86,9,TRUE
BN-2014-1926985,2014-12-25,Harriet Chadwick,Sweden,Varmland,Karlstad,North,Corporate,Immediate,Technology,Machines,"Panasonic Phone, Durable",0.5,42,-3,1,TRUE
AZ-2014-7188993,2014-12-25,Michael Halcomb,Spain,Balearic Islands,Palma de Mallorca,South,Corporate,Economy,Office Supplies,Storage,"Smead Box, Blue",0.1,10,-1,1,TRUE
AZ-2014-7188993,2014-12-25,Michael Halcomb,Spain,Balearic Islands,Palma de Mallorca,South,Corporate,Economy,Technology,Copiers,"Canon Personal Copier, Laser",0,285,128,2,FALSE
AZ-2014-663950,2014-12-25,Nate Dacey,United Kingdom,Scotland,Edinburgh,North,Consumer,Economy,Office Supplies,Paper,"SanDisk Message Books, Multicolor",0,101,16,4,FALSE
AZ-2014-5706621,2014-12-25,Kian Sykes,Spain,Balearic Islands,Palma de Mallorca,South,Consumer,Economy,Office Supplies,Appliances,"Breville Coffee Grinder, Black",0,184,64,3,FALSE
AZ-2014-1986339,2014-12-25,Alexis O'Flaherty,Spain,Valenciana,Sagunto,South,Home Office,Economy,Office Supplies,Storage,"Fellowes Shelving, Wire Frame",0.1,205,70,4,TRUE
BN-2014-2971842,2014-12-26,Chelsea Howell,Portugal,Lisboa,Lisbon,South,Consumer,Priority,Office Supplies,Binders,"Wilson Jones Index Tab, Recycled",0.5,20,-9,6,FALSE
BN-2014-2971842,2014-12-26,Chelsea Howell,Portugal,Lisboa,Lisbon,South,Consumer,Priority,Technology,Copiers,"HP Ink, Laser",0.5,322,-193,5,FALSE
AZ-2014-856008,2014-12-26,Jose Gullo,United Kingdom,England,London,North,Consumer,Economy Plus,Furniture,Chairs,"SAFCO Swivel Stool, Set of Two",0.1,460,143,3,FALSE
AZ-2014-856008,2014-12-26,Jose Gullo,United Kingdom,England,London,North,Consumer,Economy Plus,Office Supplies,Art,"Binney & Smith Sketch Pad, Blue",0.1,125,22,3,TRUE
AZ-2014-856008,2014-12-26,Jose Gullo,United Kingdom,England,London,North,Consumer,Economy Plus,Technology,Machines,"Epson Inkjet, Wireless",0.1,277,3,1,FALSE
BN-2014-5182753,2014-12-26,Zachary Warner,Sweden,Stockholm,Stockholm,North,Consumer,Economy,Furniture,Furnishings,"Advantus Photo Frame, Durable",0.6,20,-22,1,FALSE
BN-2014-5182753,2014-12-26,Zachary Warner,Sweden,Stockholm,Stockholm,North,Consumer,Economy,Office Supplies,Art,"BIC Sketch Pad, Blue",0.5,49,-31,2,FALSE
BN-2014-5182753,2014-12-26,Zachary Warner,Sweden,Stockholm,Stockholm,North,Consumer,Economy,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Bulk Pack",0.5,34,-13,5,TRUE
BN-2014-5182753,2014-12-26,Zachary Warner,Sweden,Stockholm,Stockholm,North,Consumer,Economy,Technology,Accessories,"Belkin Flash Drive, Bluetooth",0.5,21,-5,1,FALSE
BN-2014-2616164,2014-12-27,Carl Proctor,Sweden,Stockholm,Stockholm,North,Consumer,Economy Plus,Office Supplies,Appliances,"KitchenAid Refrigerator, Black",0.5,1582,-443,6,FALSE
AZ-2014-494283,2014-12-27,Sherron Henegar,United Kingdom,England,Harrow,North,Consumer,Economy,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, with clear poly window",0,25,1,1,FALSE
AZ-2014-494283,2014-12-27,Sherron Henegar,United Kingdom,England,Harrow,North,Consumer,Economy,Office Supplies,Storage,"Eldon Shelving, Wire Frame",0,190,15,4,FALSE
AZ-2014-9491986,2014-12-28,Audrey Knowles,United Kingdom,England,Wolverhampton,North,Consumer,Priority,Office Supplies,Envelopes,"Ames Manila Envelope, Security-Tint",0,135,54,5,FALSE
AZ-2014-9491986,2014-12-28,Audrey Knowles,United Kingdom,England,Wolverhampton,North,Consumer,Priority,Office Supplies,Paper,"Xerox Note Cards, Premium",0,237,47,9,FALSE
BN-2014-4912801,2014-12-29,Rachel Morton,Sweden,Stockholm,Stockholm,North,Corporate,Priority,Office Supplies,Art,"BIC Pens, Fluorescent",0.5,31,-11,4,TRUE
BN-2014-4912801,2014-12-29,Rachel Morton,Sweden,Stockholm,Stockholm,North,Corporate,Priority,Office Supplies,Art,"Sanford Highlighters, Blue",0.5,8,-6,1,FALSE
AZ-2014-5388375,2014-12-29,Anna Kelly,Spain,Navarra,Pamplona,South,Corporate,Economy,Office Supplies,Storage,"Fellowes Shelving, Industrial",0.1,52,20,1,TRUE
